customer_id,signup_date,initial_plan,acquisition_channel,cac,country
RETAIL-17066,2009-12-01,n/a,paid_search,150.08,United Kingdom
RETAIL-17067,2009-12-01,n/a,organic,25.16,United Kingdom
RETAIL-17068,2010-03-01,n/a,organic,32.53,United Kingdom
RETAIL-17069,2009-12-01,n/a,paid_social,199.46,United Kingdom
RETAIL-17070,2010-10-01,n/a,organic,42.0,United Kingdom
RETAIL-17071,2010-01-01,n/a,referral,58.57,United Kingdom
RETAIL-17072,2010-03-01,n/a,organic,48.41,United Kingdom
RETAIL-17073,2011-08-01,n/a,paid_search,130.46,United Kingdom
RETAIL-17074,2010-05-01,n/a,paid_social,233.18,United Kingdom
RETAIL-17075,2009-12-01,n/a,referral,28.13,United Kingdom
RETAIL-17076,2009-12-01,n/a,referral,79.34,United Kingdom
RETAIL-17077,2010-05-01,n/a,referral,69.09,United Kingdom
RETAIL-17078,2011-11-01,n/a,organic,45.42,United Kingdom
RETAIL-17079,2011-09-01,n/a,organic,51.59,United Kingdom
RETAIL-17080,2010-07-01,n/a,organic,38.52,United Kingdom
RETAIL-17081,2010-02-01,n/a,referral,61.29,United Kingdom
RETAIL-17082,2009-12-01,n/a,paid_social,216.36,United Kingdom
RETAIL-17083,2009-12-01,n/a,organic,43.11,United Kingdom
RETAIL-17084,2010-11-01,n/a,referral,52.4,United Kingdom
RETAIL-17085,2009-12-01,n/a,organic,43.08,United Kingdom
RETAIL-17086,2011-10-01,n/a,organic,34.8,United Kingdom
RETAIL-17087,2009-12-01,n/a,paid_social,223.35,United Kingdom
RETAIL-17088,2011-03-01,n/a,organic,50.83,United Kingdom
RETAIL-17089,2010-11-01,n/a,organic,45.15,United Kingdom
RETAIL-17090,2010-07-01,n/a,paid_social,241.47,United Kingdom
RETAIL-17091,2009-12-01,n/a,organic,48.63,United Kingdom
RETAIL-17092,2010-02-01,n/a,organic,35.21,United Kingdom
RETAIL-17093,2010-04-01,n/a,paid_social,218.4,United Kingdom
RETAIL-17094,2010-10-01,n/a,organic,49.13,United Kingdom
RETAIL-17095,2009-12-01,n/a,paid_social,172.42,United Kingdom
RETAIL-17096,2010-06-01,n/a,referral,40.65,United Kingdom
RETAIL-17097,2010-10-01,n/a,paid_search,130.43,Spain
RETAIL-17098,2010-06-01,n/a,referral,57.9,United Kingdom
RETAIL-17099,2010-06-01,n/a,referral,57.79,United Kingdom
RETAIL-17100,2011-11-01,n/a,paid_social,192.63,United Kingdom
RETAIL-17101,2010-06-01,n/a,paid_social,181.17,United Kingdom
RETAIL-17102,2011-03-01,n/a,organic,28.7,United Kingdom
RETAIL-17103,2009-12-01,n/a,paid_search,110.4,United Kingdom
RETAIL-17104,2010-10-01,n/a,organic,42.88,United Kingdom
RETAIL-17105,2011-02-01,n/a,organic,15.0,United Kingdom
RETAIL-17106,2010-11-01,n/a,organic,29.13,United Kingdom
RETAIL-17107,2010-01-01,n/a,paid_search,154.08,United Kingdom
RETAIL-17108,2010-02-01,n/a,paid_search,122.73,United Kingdom
RETAIL-17109,2010-07-01,n/a,paid_search,151.38,United Kingdom
RETAIL-17110,2010-04-01,n/a,paid_search,103.4,United Kingdom
RETAIL-17111,2010-10-01,n/a,referral,75.91,United Kingdom
RETAIL-17112,2010-07-01,n/a,organic,46.24,United Kingdom
RETAIL-17113,2010-01-01,n/a,organic,34.6,United Kingdom
RETAIL-17114,2011-01-01,n/a,referral,41.17,United Kingdom
RETAIL-17115,2009-12-01,n/a,paid_social,153.63,United Kingdom
RETAIL-17116,2010-03-01,n/a,referral,81.08,United Kingdom
RETAIL-17117,2011-02-01,n/a,paid_search,175.09,United Kingdom
RETAIL-17118,2011-01-01,n/a,paid_social,223.93,United Kingdom
RETAIL-17119,2011-10-01,n/a,paid_social,178.37,United Kingdom
RETAIL-17120,2011-04-01,n/a,paid_search,113.78,United Kingdom
RETAIL-17121,2010-11-01,n/a,paid_search,169.67,United Kingdom
RETAIL-17122,2010-07-01,n/a,organic,40.72,United Kingdom
RETAIL-17123,2010-05-01,n/a,paid_search,128.49,United Kingdom
RETAIL-17124,2011-06-01,n/a,referral,59.93,United Kingdom
RETAIL-17125,2011-10-01,n/a,paid_search,153.99,United Kingdom
RETAIL-17126,2010-08-01,n/a,organic,23.13,United Kingdom
RETAIL-17127,2009-12-01,n/a,paid_social,175.43,United Kingdom
RETAIL-17128,2011-01-01,n/a,organic,54.17,United Kingdom
RETAIL-17129,2010-07-01,n/a,paid_search,136.31,United Kingdom
RETAIL-17130,2010-01-01,n/a,paid_social,182.61,United Kingdom
RETAIL-17131,2011-09-01,n/a,organic,44.85,United Kingdom
RETAIL-17132,2010-08-01,n/a,paid_social,250.78,United Kingdom
RETAIL-17133,2010-03-01,n/a,paid_search,157.42,United Kingdom
RETAIL-17134,2010-09-01,n/a,paid_search,140.11,United Kingdom
RETAIL-17135,2010-05-01,n/a,organic,38.76,United Kingdom
RETAIL-17136,2010-02-01,n/a,referral,77.25,United Kingdom
RETAIL-17137,2010-01-01,n/a,organic,43.08,United Kingdom
RETAIL-17138,2010-02-01,n/a,referral,44.81,United Kingdom
RETAIL-17139,2010-01-01,n/a,paid_search,172.56,United Kingdom
RETAIL-17140,2011-04-01,n/a,paid_search,157.22,United Kingdom
RETAIL-17141,2010-01-01,n/a,paid_search,157.47,United Kingdom
RETAIL-17142,2010-01-01,n/a,referral,64.61,United Kingdom
RETAIL-17143,2010-07-01,n/a,referral,77.75,United Kingdom
RETAIL-17144,2011-09-01,n/a,paid_search,182.82,United Kingdom
RETAIL-17145,2010-02-01,n/a,paid_social,209.38,United Kingdom
RETAIL-17146,2010-02-01,n/a,organic,42.22,United Kingdom
RETAIL-17147,2010-01-01,n/a,referral,61.12,United Kingdom
RETAIL-17148,2011-10-01,n/a,organic,52.86,United Kingdom
RETAIL-17149,2010-09-01,n/a,paid_social,255.18,United Kingdom
RETAIL-17150,2009-12-01,n/a,organic,41.1,United Kingdom
RETAIL-17151,2009-12-01,n/a,paid_social,217.1,United Kingdom
RETAIL-17152,2010-10-01,n/a,paid_search,122.1,United Kingdom
RETAIL-17153,2011-11-01,n/a,referral,37.29,United Kingdom
RETAIL-17154,2011-09-01,n/a,paid_search,173.37,United Kingdom
RETAIL-17155,2009-12-01,n/a,referral,54.43,United Kingdom
RETAIL-17156,2010-08-01,n/a,paid_search,141.83,United Kingdom
RETAIL-17157,2009-12-01,n/a,referral,67.45,United Kingdom
RETAIL-17158,2010-03-01,n/a,paid_social,205.0,United Kingdom
RETAIL-17159,2010-03-01,n/a,referral,38.36,United Kingdom
RETAIL-17160,2009-12-01,n/a,paid_social,239.99,United Kingdom
RETAIL-17161,2010-09-01,n/a,paid_search,102.06,United Kingdom
RETAIL-17162,2011-02-01,n/a,referral,37.68,United Kingdom
RETAIL-17163,2010-02-01,n/a,paid_social,241.09,United Kingdom
RETAIL-17164,2011-03-01,n/a,organic,24.6,United Kingdom
RETAIL-17165,2009-12-01,n/a,paid_social,224.24,United Kingdom
RETAIL-17166,2011-05-01,n/a,paid_social,183.97,United Kingdom
RETAIL-17167,2010-09-01,n/a,paid_social,204.23,United Kingdom
RETAIL-17168,2010-07-01,n/a,paid_search,152.25,United Kingdom
RETAIL-17169,2010-05-01,n/a,paid_search,134.76,United Kingdom
RETAIL-17170,2010-11-01,n/a,paid_social,178.9,United Kingdom
RETAIL-17171,2010-02-01,n/a,referral,62.94,United Kingdom
RETAIL-17172,2009-12-01,n/a,paid_social,211.18,United Kingdom
RETAIL-17173,2011-07-01,n/a,paid_search,183.27,United Kingdom
RETAIL-17174,2011-05-01,n/a,paid_social,223.46,United Kingdom
RETAIL-17175,2011-02-01,n/a,referral,45.11,United Kingdom
RETAIL-17176,2010-01-01,n/a,paid_search,127.39,United Kingdom
RETAIL-17177,2010-07-01,n/a,organic,36.5,United Kingdom
RETAIL-17178,2009-12-01,n/a,organic,51.57,United Kingdom
RETAIL-17179,2010-05-01,n/a,organic,44.58,United Kingdom
RETAIL-17180,2010-01-01,n/a,paid_search,141.26,United Kingdom
RETAIL-17181,2010-04-01,n/a,referral,69.64,United Kingdom
RETAIL-17182,2009-12-01,n/a,paid_social,272.04,United Kingdom
RETAIL-17183,2011-08-01,n/a,organic,34.89,United Kingdom
RETAIL-17184,2009-12-01,n/a,organic,44.97,United Kingdom
RETAIL-17185,2010-04-01,n/a,paid_social,269.58,United Kingdom
RETAIL-17186,2011-10-01,n/a,referral,41.72,United Kingdom
RETAIL-17187,2010-07-01,n/a,organic,40.14,United Kingdom
RETAIL-17188,2009-12-01,n/a,paid_search,146.01,United Kingdom
RETAIL-17189,2009-12-01,n/a,organic,44.97,United Kingdom
RETAIL-17190,2010-03-01,n/a,paid_social,243.85,United Kingdom
RETAIL-17191,2009-12-01,n/a,organic,23.48,United Kingdom
RETAIL-17192,2010-06-01,n/a,paid_social,253.54,United Kingdom
RETAIL-17193,2009-12-01,n/a,referral,31.79,United Kingdom
RETAIL-17194,2010-06-01,n/a,paid_social,228.21,United Kingdom
RETAIL-17195,2010-02-01,n/a,organic,30.22,United Kingdom
RETAIL-17196,2010-10-01,n/a,paid_social,317.08,United Kingdom
RETAIL-17197,2011-11-01,n/a,referral,47.73,United Kingdom
RETAIL-17198,2010-12-01,n/a,referral,81.84,United Kingdom
RETAIL-17199,2010-05-01,n/a,paid_search,91.13,United Kingdom
RETAIL-17200,2010-02-01,n/a,paid_search,153.02,United Kingdom
RETAIL-17201,2010-02-01,n/a,paid_search,114.5,United Kingdom
RETAIL-17202,2010-10-01,n/a,paid_search,176.09,United Kingdom
RETAIL-17203,2010-11-01,n/a,organic,45.52,United Kingdom
RETAIL-17204,2010-06-01,n/a,organic,36.82,United Kingdom
RETAIL-17205,2010-05-01,n/a,paid_search,182.71,United Kingdom
RETAIL-17206,2011-10-01,n/a,paid_search,139.78,United Kingdom
RETAIL-17207,2010-02-01,n/a,paid_search,99.35,United Kingdom
RETAIL-17208,2010-11-01,n/a,referral,46.42,United Kingdom
RETAIL-17209,2009-12-01,n/a,paid_social,273.57,United Kingdom
RETAIL-17210,2010-11-01,n/a,organic,42.44,United Kingdom
RETAIL-17211,2009-12-01,n/a,paid_social,312.67,United Kingdom
RETAIL-17212,2010-08-01,n/a,organic,58.16,United Kingdom
RETAIL-17213,2009-12-01,n/a,paid_search,144.65,United Kingdom
RETAIL-17214,2010-12-01,n/a,paid_social,233.48,United Kingdom
RETAIL-17215,2010-09-01,n/a,organic,35.95,United Kingdom
RETAIL-17216,2010-06-01,n/a,paid_search,144.51,United Kingdom
RETAIL-17217,2010-03-01,n/a,organic,41.37,United Kingdom
RETAIL-17218,2010-01-01,n/a,organic,33.55,United Kingdom
RETAIL-17219,2010-10-01,n/a,referral,59.32,United Kingdom
RETAIL-17220,2010-01-01,n/a,paid_search,158.47,United Kingdom
RETAIL-17221,2010-04-01,n/a,organic,32.89,United Kingdom
RETAIL-17222,2010-01-01,n/a,paid_social,234.57,United Kingdom
RETAIL-17223,2010-11-01,n/a,organic,38.27,United Kingdom
RETAIL-17224,2010-07-01,n/a,organic,24.8,United Kingdom
RETAIL-17225,2010-05-01,n/a,referral,63.11,United Kingdom
RETAIL-17226,2010-02-01,n/a,referral,45.13,United Kingdom
RETAIL-17227,2010-01-01,n/a,organic,18.43,United Kingdom
RETAIL-17228,2010-03-01,n/a,organic,52.35,United Kingdom
RETAIL-17229,2011-07-01,n/a,organic,37.99,United Kingdom
RETAIL-17230,2009-12-01,n/a,organic,49.99,United Kingdom
RETAIL-17231,2009-12-01,n/a,paid_search,132.4,United Kingdom
RETAIL-17232,2011-11-01,n/a,referral,75.81,United Kingdom
RETAIL-17233,2009-12-01,n/a,paid_search,109.48,United Kingdom
RETAIL-17234,2011-06-01,n/a,referral,62.07,United Kingdom
RETAIL-17235,2010-06-01,n/a,referral,66.1,United Kingdom
RETAIL-17236,2010-03-01,n/a,organic,40.2,United Kingdom
RETAIL-17237,2010-11-01,n/a,organic,40.46,United Kingdom
RETAIL-17238,2009-12-01,n/a,paid_social,256.93,United Kingdom
RETAIL-17239,2009-12-01,n/a,referral,34.13,United Kingdom
RETAIL-17240,2010-04-01,n/a,referral,33.11,United Kingdom
RETAIL-17241,2010-02-01,n/a,organic,45.56,United Kingdom
RETAIL-17242,2010-01-01,n/a,paid_social,226.72,United Kingdom
RETAIL-17243,2009-12-01,n/a,paid_search,136.35,United Kingdom
RETAIL-17244,2009-12-01,n/a,paid_search,116.26,United Kingdom
RETAIL-17245,2010-01-01,n/a,paid_social,230.99,United Kingdom
RETAIL-17246,2009-12-01,n/a,organic,46.02,United Kingdom
RETAIL-17247,2011-11-01,n/a,paid_search,185.43,United Kingdom
RETAIL-17248,2010-08-01,n/a,organic,27.24,United Kingdom
RETAIL-17249,2010-10-01,n/a,paid_search,121.86,United Kingdom
RETAIL-17250,2011-03-01,n/a,referral,20.0,United Kingdom
RETAIL-17251,2009-12-01,n/a,paid_search,123.28,United Kingdom
RETAIL-17252,2011-06-01,n/a,organic,50.81,United Kingdom
RETAIL-17253,2011-11-01,n/a,referral,56.57,United Kingdom
RETAIL-17254,2010-11-01,n/a,paid_search,138.8,United Kingdom
RETAIL-17255,2010-09-01,n/a,paid_social,185.58,United Kingdom
RETAIL-17256,2010-04-01,n/a,referral,55.97,United Kingdom
RETAIL-17257,2010-09-01,n/a,organic,29.52,United Kingdom
RETAIL-17258,2010-02-01,n/a,organic,40.99,United Kingdom
RETAIL-17259,2010-02-01,n/a,paid_search,108.2,United Kingdom
RETAIL-17260,2010-10-01,n/a,paid_social,252.98,United Kingdom
RETAIL-17261,2010-07-01,n/a,organic,63.98,United Kingdom
RETAIL-17262,2009-12-01,n/a,referral,70.29,United Kingdom
RETAIL-17263,2011-05-01,n/a,organic,39.79,United Kingdom
RETAIL-17264,2010-10-01,n/a,paid_social,224.84,United Kingdom
RETAIL-17265,2011-06-01,n/a,organic,55.3,United Kingdom
RETAIL-17266,2010-03-01,n/a,organic,35.61,United Kingdom
RETAIL-17267,2011-08-01,n/a,paid_search,128.57,United Kingdom
RETAIL-17268,2009-12-01,n/a,paid_social,248.4,United Kingdom
RETAIL-17269,2010-11-01,n/a,paid_search,136.53,United Kingdom
RETAIL-17270,2009-12-01,n/a,organic,45.01,United Kingdom
RETAIL-17271,2009-12-01,n/a,referral,81.74,United Kingdom
RETAIL-17272,2011-03-01,n/a,referral,55.62,United Kingdom
RETAIL-17273,2010-10-01,n/a,paid_social,212.37,United Kingdom
RETAIL-17274,2010-11-01,n/a,paid_search,127.47,United Kingdom
RETAIL-17275,2010-11-01,n/a,organic,39.51,United Kingdom
RETAIL-17276,2010-11-01,n/a,referral,55.39,United Kingdom
RETAIL-17277,2011-01-01,n/a,paid_search,133.55,United Kingdom
RETAIL-17278,2010-05-01,n/a,referral,66.2,United Kingdom
RETAIL-17279,2011-10-01,n/a,paid_search,171.82,United Kingdom
RETAIL-17280,2010-09-01,n/a,paid_social,157.96,United Kingdom
RETAIL-17281,2010-02-01,n/a,paid_social,237.61,United Kingdom
RETAIL-17282,2010-06-01,n/a,paid_social,260.83,United Kingdom
RETAIL-17283,2010-11-01,n/a,paid_search,151.11,United Kingdom
RETAIL-17284,2010-09-01,n/a,referral,82.4,United Kingdom
RETAIL-17285,2010-02-01,n/a,organic,43.09,United Kingdom
RETAIL-17286,2010-11-01,n/a,organic,30.66,United Kingdom
RETAIL-17287,2009-12-01,n/a,paid_search,105.71,United Kingdom
RETAIL-17288,2010-11-01,n/a,paid_search,128.99,United Kingdom
RETAIL-17289,2010-03-01,n/a,paid_social,175.29,United Kingdom
RETAIL-17290,2009-12-01,n/a,paid_social,186.1,United Kingdom
RETAIL-17291,2011-02-01,n/a,organic,30.04,United Kingdom
RETAIL-17292,2010-05-01,n/a,referral,47.06,United Kingdom
RETAIL-17293,2009-12-01,n/a,organic,42.29,United Kingdom
RETAIL-17294,2010-02-01,n/a,referral,68.84,United Kingdom
RETAIL-17295,2011-10-01,n/a,paid_social,209.52,United Kingdom
RETAIL-17296,2009-12-01,n/a,paid_search,159.13,United Kingdom
RETAIL-17297,2011-11-01,n/a,referral,55.73,United Kingdom
RETAIL-17298,2010-03-01,n/a,organic,23.75,United Kingdom
RETAIL-17299,2010-08-01,n/a,paid_social,211.41,United Kingdom
RETAIL-17300,2010-08-01,n/a,paid_social,160.57,United Kingdom
RETAIL-17301,2010-03-01,n/a,paid_search,123.32,United Kingdom
RETAIL-17302,2011-02-01,n/a,organic,30.77,United Kingdom
RETAIL-17303,2010-12-01,n/a,referral,54.41,United Kingdom
RETAIL-17304,2010-06-01,n/a,paid_search,142.09,United Kingdom
RETAIL-17305,2010-03-01,n/a,paid_social,281.48,United Kingdom
RETAIL-17306,2010-11-01,n/a,organic,45.28,United Kingdom
RETAIL-17307,2010-01-01,n/a,referral,71.68,United Kingdom
RETAIL-17308,2010-09-01,n/a,organic,33.0,United Kingdom
RETAIL-17309,2010-02-01,n/a,organic,30.34,United Kingdom
RETAIL-17310,2010-06-01,n/a,organic,28.19,United Kingdom
RETAIL-17311,2010-02-01,n/a,paid_social,255.41,United Kingdom
RETAIL-17312,2011-07-01,n/a,paid_search,139.26,United Kingdom
RETAIL-17313,2011-11-01,n/a,referral,47.57,United Kingdom
RETAIL-17314,2009-12-01,n/a,referral,43.39,United Kingdom
RETAIL-17315,2010-09-01,n/a,organic,40.45,United Kingdom
RETAIL-17316,2010-10-01,n/a,paid_search,153.54,United Kingdom
RETAIL-17317,2011-09-01,n/a,referral,69.44,United Kingdom
RETAIL-17318,2009-12-01,n/a,organic,35.46,United Kingdom
RETAIL-17319,2010-02-01,n/a,paid_search,135.41,United Kingdom
RETAIL-17320,2010-01-01,n/a,paid_social,198.47,United Kingdom
RETAIL-17321,2010-05-01,n/a,organic,40.48,United Kingdom
RETAIL-17322,2009-12-01,n/a,paid_social,156.64,United Kingdom
RETAIL-17323,2010-01-01,n/a,organic,37.18,United Kingdom
RETAIL-17324,2009-12-01,n/a,referral,59.07,United Kingdom
RETAIL-17325,2010-03-01,n/a,paid_social,232.71,United Kingdom
RETAIL-17326,2010-06-01,n/a,paid_social,289.44,United Kingdom
RETAIL-17327,2010-05-01,n/a,organic,57.09,United Kingdom
RETAIL-17328,2010-02-01,n/a,paid_search,136.38,United Kingdom
RETAIL-17329,2009-12-01,n/a,paid_search,117.98,United Kingdom
RETAIL-17330,2010-03-01,n/a,referral,55.49,United Kingdom
RETAIL-17331,2011-08-01,n/a,paid_search,149.21,United Kingdom
RETAIL-17332,2010-02-01,n/a,paid_search,116.22,United Kingdom
RETAIL-17333,2011-09-01,n/a,organic,34.76,United Kingdom
RETAIL-17334,2010-10-01,n/a,referral,57.45,United Kingdom
RETAIL-17335,2010-01-01,n/a,paid_search,184.42,United Kingdom
RETAIL-17336,2010-08-01,n/a,paid_search,139.48,United Kingdom
RETAIL-17337,2011-02-01,n/a,referral,66.91,United Kingdom
RETAIL-17338,2010-03-01,n/a,paid_search,134.26,United Kingdom
RETAIL-17339,2010-07-01,n/a,organic,19.9,United Kingdom
RETAIL-17340,2009-12-01,n/a,organic,40.15,United Kingdom
RETAIL-17341,2010-06-01,n/a,organic,39.04,United Kingdom
RETAIL-17342,2010-02-01,n/a,paid_search,160.19,United Kingdom
RETAIL-17343,2009-12-01,n/a,referral,53.89,United Kingdom
RETAIL-17344,2009-12-01,n/a,paid_social,249.0,United Kingdom
RETAIL-17345,2009-12-01,n/a,paid_social,260.41,United Kingdom
RETAIL-17346,2010-04-01,n/a,organic,40.54,United Kingdom
RETAIL-17347,2011-09-01,n/a,referral,70.95,United Kingdom
RETAIL-17348,2010-03-01,n/a,referral,65.67,United Kingdom
RETAIL-17349,2010-03-01,n/a,referral,81.71,United Kingdom
RETAIL-17350,2010-02-01,n/a,paid_social,187.07,United Kingdom
RETAIL-17351,2009-12-01,n/a,paid_search,137.82,United Kingdom
RETAIL-17352,2010-01-01,n/a,referral,78.46,United Kingdom
RETAIL-17353,2010-01-01,n/a,paid_search,142.26,United Kingdom
RETAIL-17354,2010-10-01,n/a,referral,72.33,United Kingdom
RETAIL-17355,2010-11-01,n/a,paid_search,138.65,United Kingdom
RETAIL-17356,2010-01-01,n/a,organic,23.35,United Kingdom
RETAIL-17357,2011-11-01,n/a,paid_search,121.42,United Kingdom
RETAIL-17358,2010-02-01,n/a,referral,56.42,United Kingdom
RETAIL-17359,2010-03-01,n/a,paid_search,116.38,United Kingdom
RETAIL-17360,2010-10-01,n/a,paid_search,122.08,United Kingdom
RETAIL-17361,2010-02-01,n/a,paid_search,169.0,United Kingdom
RETAIL-17362,2010-01-01,n/a,paid_search,123.92,United Kingdom
RETAIL-17363,2010-11-01,n/a,organic,50.07,United Kingdom
RETAIL-17364,2009-12-01,n/a,paid_search,129.6,United Kingdom
RETAIL-17365,2010-02-01,n/a,paid_search,128.49,United Kingdom
RETAIL-17366,2010-09-01,n/a,paid_search,157.87,United Kingdom
RETAIL-17367,2011-04-01,n/a,referral,61.24,United Kingdom
RETAIL-17368,2009-12-01,n/a,organic,38.71,United Kingdom
RETAIL-17369,2010-09-01,n/a,paid_social,228.15,United Kingdom
RETAIL-17370,2011-06-01,n/a,paid_social,167.52,United Kingdom
RETAIL-17371,2009-12-01,n/a,paid_social,289.25,United Kingdom
RETAIL-17372,2009-12-01,n/a,referral,50.56,United Kingdom
RETAIL-17373,2010-02-01,n/a,paid_social,239.94,United Kingdom
RETAIL-17374,2010-11-01,n/a,paid_social,146.33,United Kingdom
RETAIL-17375,2010-10-01,n/a,referral,102.27,United Kingdom
RETAIL-17376,2010-07-01,n/a,paid_social,155.33,United Kingdom
RETAIL-17377,2009-12-01,n/a,paid_social,236.78,United Kingdom
RETAIL-17378,2010-11-01,n/a,organic,38.6,United Kingdom
RETAIL-17379,2011-11-01,n/a,organic,23.58,United Kingdom
RETAIL-17380,2010-06-01,n/a,referral,56.14,United Kingdom
RETAIL-17381,2010-06-01,n/a,referral,67.82,United Kingdom
RETAIL-17382,2010-05-01,n/a,paid_search,190.74,United Kingdom
RETAIL-17383,2010-09-01,n/a,paid_search,116.32,United Kingdom
RETAIL-17384,2010-08-01,n/a,paid_social,224.82,United Kingdom
RETAIL-17385,2011-11-01,n/a,paid_social,209.12,United Kingdom
RETAIL-17386,2010-11-01,n/a,organic,43.64,United Kingdom
RETAIL-17387,2011-11-01,n/a,referral,79.88,United Kingdom
RETAIL-17388,2009-12-01,n/a,paid_social,241.54,United Kingdom
RETAIL-17389,2009-12-01,n/a,paid_search,154.05,United Kingdom
RETAIL-17390,2010-10-01,n/a,organic,38.38,United Kingdom
RETAIL-17391,2011-06-01,n/a,paid_search,143.06,United Kingdom
RETAIL-17392,2010-09-01,n/a,organic,52.19,United Kingdom
RETAIL-17393,2010-08-01,n/a,referral,39.02,United Kingdom
RETAIL-17394,2011-05-01,n/a,paid_social,290.25,United Kingdom
RETAIL-17395,2010-07-01,n/a,organic,34.97,United Kingdom
RETAIL-17396,2010-09-01,n/a,paid_social,232.8,United Kingdom
RETAIL-17397,2010-10-01,n/a,referral,47.08,United Kingdom
RETAIL-17398,2011-03-01,n/a,paid_social,156.85,United Kingdom
RETAIL-17399,2010-06-01,n/a,paid_social,214.41,United Kingdom
RETAIL-17400,2009-12-01,n/a,organic,26.98,United Kingdom
RETAIL-17401,2010-06-01,n/a,paid_search,132.24,United Kingdom
RETAIL-17402,2009-12-01,n/a,paid_social,174.09,United Kingdom
RETAIL-17403,2010-09-01,n/a,organic,40.27,United Kingdom
RETAIL-17404,2010-01-01,n/a,paid_search,152.94,Sweden
RETAIL-17405,2011-07-01,n/a,organic,30.12,United Kingdom
RETAIL-17406,2009-12-01,n/a,organic,43.07,United Kingdom
RETAIL-17407,2010-10-01,n/a,referral,53.56,United Kingdom
RETAIL-17408,2010-07-01,n/a,organic,28.47,United Kingdom
RETAIL-17409,2009-12-01,n/a,paid_social,191.82,United Kingdom
RETAIL-17410,2011-05-01,n/a,organic,37.76,United Kingdom
RETAIL-17411,2009-12-01,n/a,referral,44.56,United Kingdom
RETAIL-17412,2009-12-01,n/a,referral,40.45,United Kingdom
RETAIL-17413,2010-05-01,n/a,paid_search,107.46,United Kingdom
RETAIL-17414,2009-12-01,n/a,paid_social,231.34,United Kingdom
RETAIL-17415,2011-09-01,n/a,paid_search,161.32,United Kingdom
RETAIL-17416,2009-12-01,n/a,paid_social,213.97,United Kingdom
RETAIL-17417,2010-06-01,n/a,organic,36.81,United Kingdom
RETAIL-17418,2010-11-01,n/a,paid_search,145.65,United Kingdom
RETAIL-17419,2010-01-01,n/a,organic,38.69,United Kingdom
RETAIL-17420,2010-11-01,n/a,paid_social,182.65,United Kingdom
RETAIL-17421,2009-12-01,n/a,paid_search,114.46,United Kingdom
RETAIL-17422,2010-06-01,n/a,organic,34.01,United Kingdom
RETAIL-17423,2010-11-01,n/a,paid_social,218.95,United Kingdom
RETAIL-17424,2010-10-01,n/a,referral,51.73,United Kingdom
RETAIL-17425,2011-10-01,n/a,referral,78.89,United Kingdom
RETAIL-17426,2010-02-01,n/a,organic,31.13,United Kingdom
RETAIL-17427,2011-09-01,n/a,paid_social,191.3,United Kingdom
RETAIL-17428,2009-12-01,n/a,referral,70.37,United Kingdom
RETAIL-17429,2010-10-01,n/a,paid_social,238.38,United Kingdom
RETAIL-17430,2010-08-01,n/a,organic,38.44,United Kingdom
RETAIL-17431,2011-01-01,n/a,paid_search,180.8,United Kingdom
RETAIL-17432,2009-12-01,n/a,referral,60.02,United Kingdom
RETAIL-17433,2010-11-01,n/a,referral,59.93,United Kingdom
RETAIL-17434,2011-09-01,n/a,paid_search,161.78,United Kingdom
RETAIL-17435,2010-10-01,n/a,paid_social,211.34,United Kingdom
RETAIL-17436,2009-12-01,n/a,paid_social,233.48,United Kingdom
RETAIL-17437,2010-06-01,n/a,organic,33.38,United Kingdom
RETAIL-17438,2010-03-01,n/a,paid_social,210.43,United Kingdom
RETAIL-17439,2010-02-01,n/a,organic,40.51,United Kingdom
RETAIL-17440,2010-06-01,n/a,organic,36.37,United Kingdom
RETAIL-17441,2009-12-01,n/a,referral,34.58,United Kingdom
RETAIL-17442,2010-02-01,n/a,organic,17.18,United Kingdom
RETAIL-17443,2011-05-01,n/a,paid_search,169.76,Canada
RETAIL-17444,2011-06-01,n/a,paid_search,102.76,Canada
RETAIL-17445,2010-03-01,n/a,referral,69.96,United Kingdom
RETAIL-17446,2011-02-01,n/a,paid_search,133.05,United Kingdom
RETAIL-17447,2011-09-01,n/a,paid_social,245.96,United Kingdom
RETAIL-17448,2010-03-01,n/a,paid_search,126.62,United Kingdom
RETAIL-17449,2009-12-01,n/a,paid_search,156.03,United Kingdom
RETAIL-17450,2010-09-01,n/a,paid_social,215.0,United Kingdom
RETAIL-17451,2011-08-01,n/a,organic,38.42,United Kingdom
RETAIL-17452,2010-04-01,n/a,paid_social,219.3,United Kingdom
RETAIL-17453,2011-10-01,n/a,organic,52.52,United Kingdom
RETAIL-17454,2010-01-01,n/a,organic,41.97,United Kingdom
RETAIL-17455,2011-05-01,n/a,paid_social,199.96,United Kingdom
RETAIL-17456,2010-09-01,n/a,organic,44.84,United Kingdom
RETAIL-17457,2009-12-01,n/a,referral,65.91,United Kingdom
RETAIL-17458,2010-11-01,n/a,referral,43.27,United Kingdom
RETAIL-17459,2011-10-01,n/a,organic,43.45,United Kingdom
RETAIL-17460,2010-01-01,n/a,referral,62.62,United Kingdom
RETAIL-17461,2011-11-01,n/a,referral,56.63,United Kingdom
RETAIL-17462,2011-02-01,n/a,organic,34.47,United Kingdom
RETAIL-17463,2010-04-01,n/a,paid_search,174.67,United Kingdom
RETAIL-17464,2010-03-01,n/a,referral,51.74,United Kingdom
RETAIL-17465,2009-12-01,n/a,organic,26.07,United Kingdom
